,Source,Target,Weight,Type
80,Lasso_Dido.restaurada,Cervantes_Urdemalas,5,undirected
81,Lasso_Dido.restaurada,JCueva_Infamador,1,undirected
82,Lasso_Dido.restaurada,JCueva_Principe,1,undirected
83,Lasso_Dido.restaurada,JCueva_Saco,2,undirected
84,Lasso_Dido.restaurada,Lasso_Constantinopla,30,undirected
85,Lasso_Dido.restaurada,Virues_Marcela,4,undirected
86,Lasso_Dido.restaurada,Virues_Semirámis,1,undirected
87,Virues_Marcela,Argensola_Alejandra,1,undirected
88,Virues_Marcela,Artieda_Amantes,9,undirected
89,Virues_Marcela,Bermudez_Lastimosa,2,undirected
90,Virues_Marcela,Bermudez_Laureada,2,undirected
91,Virues_Marcela,Cervantes_CasaCelos,1,undirected
92,Virues_Marcela,Cervantes_Urdemalas,2,undirected
93,Virues_Marcela,Duda_Jerusalem,4,undirected
94,Virues_Marcela,JCueva_Infamador,5,undirected
95,Virues_Marcela,Lasso_Dido.restaurada,4,undirected
96,Virues_Marcela,Virues_Semirámis,23,undirected
97,Virues_Marcela,Virues_Tirano,18,undirected
98,Virues_Semirámis,Argensola_Alejandra,12,undirected
99,Virues_Semirámis,Argensola_Isabela,12,undirected
100,Virues_Semirámis,Bermudez_Laureada,8,undirected
101,Virues_Semirámis,Cervantes_Urdemalas,1,undirected
102,Virues_Semirámis,Duda_Jerusalem,1,undirected
103,Virues_Semirámis,Lasso_Dido.restaurada,1,undirected
104,Virues_Semirámis,Virues_Marcela,23,undirected
105,Virues_Semirámis,Virues_Tirano,29,undirected
106,Virues_Tirano,Argensola_Alejandra,7,undirected
107,Virues_Tirano,Artieda_Amantes,7,undirected
108,Virues_Tirano,Bermudez_Lastimosa,4,undirected
109,Virues_Tirano,Cervantes_CasaCelos,1,undirected
110,Virues_Tirano,Cervantes_Tratos,1,undirected
111,Virues_Tirano,Duda_Jerusalem,1,undirected
112,Virues_Tirano,JCueva_Infamador,1,undirected
113,Virues_Tirano,Virues_Marcela,18,undirected
114,Virues_Tirano,Virues_Semirámis,29,undirected
