,Source,Target,Weight,Type
92,Virues_Marcela,Virues_Semirámis,23,undirected
93,Virues_Marcela,Virues_Tirano,19,undirected
94,Virues_Semirámis,Argensola_Alejandra,10,undirected
95,Virues_Semirámis,Argensola_Isabela,14,undirected
96,Virues_Semirámis,Bermudez_Laureada,7,undirected
97,Virues_Semirámis,Duda_Jerusalem,1,undirected
98,Virues_Semirámis,Lasso_Dido.restaurada,2,undirected
99,Virues_Semirámis,Virues_Marcela,23,undirected
100,Virues_Semirámis,Virues_Tirano,29,undirected
101,Virues_Tirano,Argensola_Alejandra,8,undirected
102,Virues_Tirano,Artieda_Amantes,9,undirected
103,Virues_Tirano,Bermudez_Lastimosa,4,undirected
104,Virues_Tirano,Cervantes_Tratos,1,undirected
105,Virues_Tirano,Duda_Jerusalem,2,undirected
106,Virues_Tirano,JCueva_Infamador,2,undirected
107,Virues_Tirano,Lasso_Constantinopla,2,undirected
108,Virues_Tirano,Lasso_Dido.restaurada,1,undirected
109,Virues_Tirano,Virues_Marcela,19,undirected
110,Virues_Tirano,Virues_Semirámis,29,undirected
