"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido restaurada" "Virues_Marcela" "Virues_Semirámis"
"ea" 0 0.00668493883280968 0.0756184509020201 0 0 0.0134970981239034 0.0444388014220416 0.00661988613795843 0.0686341798215511 0.0114797382619676 0 0.109061165136781 0.00696330339112875
"estaba" 0.126402275240954 0.0401096329968581 0.0108026358431457 0.00848608282416836 0.00693866222592284 0.0134970981239034 0.00634840020314881 0 0.0137268359643102 0 0.0217108119843682 0.00908843042806507 0.0348165169556438
"hizo" 0 0.00668493883280968 0.0864210867451658 0.0339443312966735 0.0138773244518457 0.0742340396814685 0.0126968004062976 0.0198596584138753 0.0137268359643102 0.0344392147859029 0 0.0181768608561301 0
"inés" 0 0 0.0756184509020201 0.10183299389002 0.0555092978073827 0 0.0634840020314881 0 0 0 0 0 0
"ira" 0 0.0401096329968581 0.0324079075294372 0.0339443312966735 0.00693866222592284 0.020245647185855 0 0.0728187475175427 0.0823610157858614 0.0114797382619676 0 0 0.0139266067822575
"lupercio" 0.276504977089588 0.0133698776656194 0 0 0 0 0 0 0 0 0 0 0
"miserable" 0.0158002844051193 0.0133698776656194 0 0 0.0208159866777685 0.020245647185855 0 0.0198596584138753 0.0137268359643102 0.0459189530478705 0.108554059921841 0.0181768608561301 0.0487431237379013
"muro" 0.0158002844051193 0.0133698776656194 0 0 0 0.00674854906195168 0 0.0661988613795843 0.0960878517501716 0.0344392147859029 0.0542770299609205 0 0.0487431237379013
"pasión" 0 0.0267397553312387 0.0432105433725829 0.0254582484725051 0 0 0.0253936008125952 0 0.0411805078929307 0 0 0.0817958738525857 0.0696330339112875
"serà" 0 0 0 0 0 0 0 0.244935787104462 0 0 0 0 0
"altos" 0.0474008532153579 0.0133698776656194 0.0108026358431457 0.0509164969450102 0.0485706355814599 0 0.0126968004062976 0.0198596584138753 0 0 0.0108554059921841 0 0.05570642712903
"amado" 0.0632011376204772 0.0401096329968581 0 0 0.00693866222592284 0.0269941962478067 0 0.0264795445518337 0 0 0.0325662179765523 0.00908843042806507 0.0626697305201588
"armas" 0.0474008532153579 0.0133698776656194 0.0216052716862915 0.0339443312966735 0.0138773244518457 0.0134970981239034 0 0.00661988613795843 0.0960878517501716 0.0229594765239353 0 0.0363537217122603 0.027853213564515
"consejo" 0.00790014220255965 0.0334246941640484 0.0216052716862915 0.0509164969450102 0.0138773244518457 0.00674854906195168 0.0126968004062976 0.0330994306897921 0 0 0 0.0181768608561301 0.0696330339112875
"deja" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.0678886625933469 0.00693866222592284 0.0404912943717101 0 0 0.0686341798215511 0 0.0108554059921841 0.0272652912841952 0.0208899101733863
"hablar" 0.0158002844051193 0.020054816498429 0.0432105433725829 0 0 0.0269941962478067 0.0444388014220416 0.0264795445518337 0.0549073438572409 0.0344392147859029 0.0434216239687364 0 0.00696330339112875
"licencia" 0 0.020054816498429 0.0216052716862915 0.0424304141208418 0 0.0269941962478067 0.0126968004062976 0.0397193168277506 0.0823610157858614 0 0.0325662179765523 0.0181768608561301 0.0208899101733863
"males" 0.0316005688102386 0.0534795106624774 0 0.0509164969450102 0.0208159866777685 0.0472398434336618 0.00634840020314881 0.0198596584138753 0 0.0114797382619676 0 0.0181768608561301 0.00696330339112875
"ofrece" 0.0237004266076789 0.0133698776656194 0 0 0.00693866222592284 0.0134970981239034 0.0507872016251905 0.00661988613795843 0.0274536719286205 0 0.0542770299609205 0.0727074434245206 0.027853213564515
"pudo" 0.0632011376204772 0.0133698776656194 0.0324079075294372 0.0339443312966735 0.00693866222592284 0.020245647185855 0.00634840020314881 0.0198596584138753 0.0411805078929307 0.0344392147859029 0.0108554059921841 0.0363537217122603 0
"sabe" 0.0158002844051193 0.0267397553312387 0 0.0169721656483367 0.0346933111296142 0.0472398434336618 0.0444388014220416 0.0198596584138753 0 0.0229594765239353 0.0325662179765523 0.00908843042806507 0
"temo" 0.0237004266076789 0.0601644494952871 0.0216052716862915 0.0678886625933469 0 0 0.0190452006094464 0.0198596584138753 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.00908843042806507 0.00696330339112875
"vivo" 0.00790014220255965 0.020054816498429 0.0324079075294372 0.0763747454175153 0.0693866222592284 0.0134970981239034 0 0.0132397722759169 0.0137268359643102 0 0 0.0181768608561301 0.0208899101733863
"boca" 0.0395007110127982 0.0267397553312387 0.0324079075294372 0.0169721656483367 0.00693866222592284 0.0404912943717101 0.0126968004062976 0 0 0.0114797382619676 0 0.0545305825683904 0.0348165169556438
"conmigo" 0.0237004266076789 0.0267397553312387 0.0108026358431457 0.0339443312966735 0 0.0337427453097584 0.00634840020314881 0 0 0.0114797382619676 0.0217108119843682 0.0636190129964555 0.0487431237379013
"descanso" 0.0158002844051193 0.0133698776656194 0 0.0169721656483367 0.124895920066611 0.00674854906195168 0.00634840020314881 0.0132397722759169 0.0274536719286205 0 0 0 0.0348165169556438
"dijo" 0.0158002844051193 0.0467945718296678 0.0324079075294372 0 0.00693866222592284 0.0269941962478067 0.0444388014220416 0 0.0411805078929307 0 0.0108554059921841 0.00908843042806507 0.0417798203467725
"favor" 0.0395007110127982 0.0267397553312387 0.0216052716862915 0.00848608282416836 0 0.0269941962478067 0.0126968004062976 0.0264795445518337 0.0137268359643102 0 0.0651324359531046 0.0181768608561301 0.027853213564515
"fuerzas" 0.0158002844051193 0.020054816498429 0.0540131792157286 0.0763747454175153 0.0138773244518457 0.0134970981239034 0.0253936008125952 0 0 0 0.0325662179765523 0.0181768608561301 0.0208899101733863
"quede" 0.0158002844051193 0.0267397553312387 0 0.0169721656483367 0 0.020245647185855 0.0190452006094464 0.0330994306897921 0.0411805078929307 0.0229594765239353 0.0434216239687364 0.0272652912841952 0.027853213564515
"saber" 0.00790014220255965 0.0334246941640484 0.0108026358431457 0 0.0346933111296142 0.0404912943717101 0.0253936008125952 0.046339202965709 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.0139266067822575
"trae" 0 0 0 0.0254582484725051 0.0902026089369969 0.0337427453097584 0.0126968004062976 0.0264795445518337 0 0.0229594765239353 0 0.0272652912841952 0.0208899101733863
"vaya" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.0269941962478067 0.0444388014220416 0.0198596584138753 0.0549073438572409 0.0114797382619676 0.0108554059921841 0.0363537217122603 0.0208899101733863
"vidas" 0.0395007110127982 0.0334246941640484 0 0.0763747454175153 0.0416319733555371 0.00674854906195168 0 0 0.0137268359643102 0.0114797382619676 0 0.00908843042806507 0.0417798203467725
"viejo" 0.0553009954179175 0.0534795106624774 0.0864210867451658 0 0.00693866222592284 0 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0229594765239353 0 0.00908843042806507 0.027853213564515
"ansí" 0.00790014220255965 0 0 0 0 0.0134970981239034 0.0253936008125952 0 0 0.0459189530478705 0.23881893182805 0 0.00696330339112875
"clara" 0 0.020054816498429 0.0648158150588744 0.0339443312966735 0.0208159866777685 0.0269941962478067 0.0380904012188928 0.0132397722759169 0 0 0.0108554059921841 0.0363537217122603 0.00696330339112875
"dará" 0.0237004266076789 0.0133698776656194 0.0432105433725829 0.0254582484725051 0.0485706355814599 0.00674854906195168 0.0190452006094464 0 0.0686341798215511 0 0.0217108119843682 0.00908843042806507 0.0208899101733863
"desventura" 0.00790014220255965 0.020054816498429 0.0108026358431457 0.0254582484725051 0.0138773244518457 0.0472398434336618 0.0126968004062976 0.046339202965709 0.0274536719286205 0 0 0.0272652912841952 0.0208899101733863
"haber" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.0416319733555371 0 0.0253936008125952 0 0.0411805078929307 0 0.0217108119843682 0.0727074434245206 0.0208899101733863
"importa" 0 0 0.0324079075294372 0.0169721656483367 0 0.0404912943717101 0.0507872016251905 0.0198596584138753 0.0137268359643102 0 0 0.0817958738525857 0.0139266067822575
"muchas" 0.0237004266076789 0.0601644494952871 0.0108026358431457 0.0594025797691785 0.0208159866777685 0.0269941962478067 0.0253936008125952 0 0 0.0114797382619676 0.0108554059921841 0.00908843042806507 0
"obras" 0 0.0401096329968581 0.0108026358431457 0.0339443312966735 0.0555092978073827 0.020245647185855 0.00634840020314881 0.0132397722759169 0 0 0 0.0363537217122603 0.0348165169556438
"adonde" 0.0316005688102386 0.020054816498429 0 0 0.00693866222592284 0.0404912943717101 0.0253936008125952 0.0132397722759169 0.0137268359643102 0.0229594765239353 0.0217108119843682 0.0272652912841952 0.0348165169556438
"culpa" 0.0553009954179175 0.0334246941640484 0.0216052716862915 0.0594025797691785 0 0.0134970981239034 0.00634840020314881 0.0132397722759169 0 0 0.0217108119843682 0.0181768608561301 0.0208899101733863
"ellas" 0.00790014220255965 0.0334246941640484 0 0.0254582484725051 0.0138773244518457 0.0269941962478067 0.0190452006094464 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0542770299609205 0.0272652912841952 0.0208899101733863
"esos" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0.093346911065852 0.0138773244518457 0.00674854906195168 0.0190452006094464 0 0 0 0.0108554059921841 0.0272652912841952 0.0208899101733863
"fieras" 0.00790014220255965 0.020054816498429 0 0.0509164969450102 0.0624479600333056 0.00674854906195168 0 0.00661988613795843 0.0274536719286205 0.0344392147859029 0.0108554059921841 0 0.0417798203467725
"fuere" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0.00848608282416836 0.0208159866777685 0.020245647185855 0.0190452006094464 0.0330994306897921 0.0549073438572409 0.0114797382619676 0.0542770299609205 0.0181768608561301 0.0208899101733863
"llega" 0.0158002844051193 0.020054816498429 0.0324079075294372 0.0254582484725051 0.0208159866777685 0.0404912943717101 0.0380904012188928 0.00661988613795843 0.0137268359643102 0.0344392147859029 0 0.0181768608561301 0
"peso" 0.0158002844051193 0.020054816498429 0.0432105433725829 0.0594025797691785 0.0624479600333056 0 0 0.0132397722759169 0 0 0 0.0272652912841952 0.0208899101733863
"pie" 0.00790014220255965 0 0.0108026358431457 0 0.0138773244518457 0.0472398434336618 0.0253936008125952 0.0132397722759169 0 0.0229594765239353 0.0217108119843682 0.0727074434245206 0.027853213564515
"roldán" 0 0 0 0 0 0.222702119044405 0 0 0 0 0 0 0
"viento" 0.0158002844051193 0.020054816498429 0.0216052716862915 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0253936008125952 0.0198596584138753 0 0.0114797382619676 0.0108554059921841 0.0817958738525857 0.0208899101733863
"vuestros" 0.0395007110127982 0.0334246941640484 0.0108026358431457 0.0254582484725051 0.0208159866777685 0.020245647185855 0.0380904012188928 0.00661988613795843 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.0139266067822575
"ah" 0.0395007110127982 0.00668493883280968 0.0756184509020201 0 0 0.0607369415575651 0 0 0.0137268359643102 0 0 0.0817958738525857 0
"crueza" 0 0 0 0.127291242362525 0.0346933111296142 0 0 0.0529590891036674 0.0549073438572409 0 0 0 0
"entiendo" 0.0395007110127982 0.00668493883280968 0 0.0169721656483367 0 0.0269941962478067 0.0190452006094464 0.0397193168277506 0.0411805078929307 0 0.0325662179765523 0 0.0348165169556438
"hazer" 0 0 0 0 0 0 0 0.145637495035085 0 0.114797382619676 0 0 0
"inocente" 0.0237004266076789 0.0133698776656194 0 0.135777325186694 0.0277546489036914 0 0 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875
"maldad" 0 0.0401096329968581 0.0108026358431457 0 0 0.0134970981239034 0 0.0595789752416258 0.0411805078929307 0 0.0108554059921841 0.0545305825683904 0.027853213564515
"mueve" 0.0474008532153579 0.020054816498429 0.0432105433725829 0.00848608282416836 0.0138773244518457 0.020245647185855 0.0126968004062976 0.0264795445518337 0.0411805078929307 0 0 0.0272652912841952 0.00696330339112875
"paso" 0.0395007110127982 0.00668493883280968 0.0324079075294372 0 0.00693866222592284 0.0742340396814685 0.031742001015744 0 0.0411805078929307 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"pienso" 0.0316005688102386 0.020054816498429 0.0432105433725829 0 0.00693866222592284 0.020245647185855 0.031742001015744 0.0132397722759169 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.0139266067822575
"riguroso" 0.0395007110127982 0.020054816498429 0 0.0254582484725051 0 0 0 0.0661988613795843 0.0411805078929307 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.0139266067822575
"sentido" 0 0.0334246941640484 0.0108026358431457 0.0169721656483367 0.0346933111296142 0.00674854906195168 0.0190452006094464 0.0397193168277506 0.0274536719286205 0.0229594765239353 0.0325662179765523 0.00908843042806507 0.00696330339112875
"uno" 0 0.020054816498429 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.0404912943717101 0.0380904012188928 0 0.0137268359643102 0 0.0434216239687364 0.0272652912841952 0.00696330339112875
"dando" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.00848608282416836 0.0138773244518457 0.020245647185855 0 0.0595789752416258 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0181768608561301 0.00696330339112875
"espanto" 0.0395007110127982 0.00668493883280968 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.0269941962478067 0.0190452006094464 0.0264795445518337 0.0137268359643102 0.0114797382619676 0 0.00908843042806507 0.0348165169556438
"fuese" 0.00790014220255965 0.0334246941640484 0.0432105433725829 0.00848608282416836 0.0277546489036914 0.00674854906195168 0.0380904012188928 0 0.0274536719286205 0 0.0217108119843682 0.0272652912841952 0.0139266067822575
"habrá" 0.0474008532153579 0.0133698776656194 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.020245647185855 0.0190452006094464 0 0 0 0.0325662179765523 0.0272652912841952 0.0208899101733863
"hermana" 0 0.0467945718296678 0 0 0.00693866222592284 0.0134970981239034 0.031742001015744 0.0595789752416258 0 0.0114797382619676 0.0651324359531046 0 0
"humano" 0.0158002844051193 0 0 0.0169721656483367 0.138773244518457 0.0134970981239034 0 0.0198596584138753 0 0.0114797382619676 0 0 0.00696330339112875
"igual" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0.00693866222592284 0.0539883924956134 0.0190452006094464 0.0198596584138753 0.0274536719286205 0 0.0108554059921841 0.0363537217122603 0.0348165169556438
"intención" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.0169721656483367 0 0.0472398434336618 0.031742001015744 0 0.0274536719286205 0.0114797382619676 0 0.0454421521403254 0.0139266067822575
"marido" 0.0474008532153579 0.0133698776656194 0.0432105433725829 0 0 0 0.0444388014220416 0.0264795445518337 0 0 0.0651324359531046 0.00908843042806507 0.00696330339112875
"monte" 0 0.020054816498429 0 0 0.0138773244518457 0.0404912943717101 0 0 0 0.0114797382619676 0.0325662179765523 0.136326456420976 0.00696330339112875
"nueva" 0.00790014220255965 0.0267397553312387 0 0 0.0208159866777685 0.0337427453097584 0.0380904012188928 0.0132397722759169 0 0 0.0542770299609205 0.0272652912841952 0.0139266067822575
"orden" 0 0 0.0216052716862915 0.0169721656483367 0 0.00674854906195168 0.00634840020314881 0.0794386336555011 0.0686341798215511 0 0.0108554059921841 0 0.0487431237379013
"podrá" 0.0395007110127982 0.020054816498429 0 0.00848608282416836 0.00693866222592284 0.0404912943717101 0.0190452006094464 0 0.0137268359643102 0 0.0217108119843682 0.0272652912841952 0.0417798203467725
"quisiera" 0.0158002844051193 0 0.0216052716862915 0.0339443312966735 0.0346933111296142 0.020245647185855 0.00634840020314881 0.0132397722759169 0.0137268359643102 0.0344392147859029 0.0434216239687364 0.0181768608561301 0.0139266067822575
"rico" 0.00790014220255965 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.0208159866777685 0.0337427453097584 0.0380904012188928 0 0 0.0114797382619676 0 0.0181768608561301 0.0487431237379013
"rigurosa" 0.0237004266076789 0.0467945718296678 0 0.00848608282416836 0.00693866222592284 0 0.0126968004062976 0.0529590891036674 0.0274536719286205 0 0 0 0.0487431237379013
"tantas" 0.0158002844051193 0.020054816498429 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0472398434336618 0.031742001015744 0 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.00696330339112875
"tenga" 0.0237004266076789 0.020054816498429 0.0108026358431457 0.00848608282416836 0 0.020245647185855 0.0253936008125952 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0651324359531046 0.0272652912841952 0.0208899101733863
"vengo" 0 0.0267397553312387 0 0.0254582484725051 0 0 0.0253936008125952 0.0595789752416258 0.0274536719286205 0 0.0325662179765523 0.0454421521403254 0.00696330339112875
"vuelve" 0.0158002844051193 0.0401096329968581 0 0.00848608282416836 0.0277546489036914 0.0742340396814685 0.00634840020314881 0 0 0 0.0108554059921841 0.0363537217122603 0.00696330339112875
"alta" 0.0237004266076789 0.0133698776656194 0.0108026358431457 0.00848608282416836 0.0138773244518457 0 0.00634840020314881 0.0330994306897921 0.0274536719286205 0.0459189530478705 0 0.0363537217122603 0.0348165169556438
"amores" 0.0158002844051193 0.0133698776656194 0.0108026358431457 0.10183299389002 0.0485706355814599 0.00674854906195168 0.0126968004062976 0 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0
"años" 0 0.0334246941640484 0.0756184509020201 0.00848608282416836 0.00693866222592284 0.00674854906195168 0.0126968004062976 0 0 0 0.0108554059921841 0.0454421521403254 0.0487431237379013
"basta" 0.00790014220255965 0.0267397553312387 0.0972237225883116 0.0169721656483367 0 0.0134970981239034 0 0 0.0274536719286205 0.0114797382619676 0.0108554059921841 0.0545305825683904 0.0139266067822575
"cuál" 0.0316005688102386 0.0668493883280968 0 0.00848608282416836 0 0.020245647185855 0.0126968004062976 0 0.0137268359643102 0 0.0325662179765523 0 0.0417798203467725
"días" 0.0158002844051193 0 0.0216052716862915 0.0424304141208418 0.0208159866777685 0.0337427453097584 0.0190452006094464 0 0 0.0459189530478705 0.0108554059921841 0.0181768608561301 0.0208899101733863
"dicho" 0.0237004266076789 0.020054816498429 0 0 0 0.0404912943717101 0.0634840020314881 0.0330994306897921 0 0 0 0.00908843042806507 0.0139266067822575
"doña" 0 0 0.108026358431457 0.10183299389002 0.0555092978073827 0 0 0 0 0 0 0 0
"espero" 0.0237004266076789 0.0334246941640484 0.0216052716862915 0 0 0.020245647185855 0.0126968004062976 0.0132397722759169 0 0 0.0108554059921841 0.0999727347087158 0.00696330339112875
"gozo" 0.0316005688102386 0.020054816498429 0 0.0169721656483367 0.0277546489036914 0 0 0 0 0 0 0.0363537217122603 0.0905229440846738
"habéis" 0.0158002844051193 0.00668493883280968 0.0108026358431457 0.0169721656483367 0.0277546489036914 0.0404912943717101 0.0126968004062976 0 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.027853213564515
"ingenio" 0 0 0 0 0.0138773244518457 0.0404912943717101 0.0952260030472321 0.00661988613795843 0 0 0.0108554059921841 0.00908843042806507 0.027853213564515
"libertad" 0.0395007110127982 0.020054816498429 0.0108026358431457 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0190452006094464 0.0132397722759169 0.0411805078929307 0 0.0108554059921841 0.00908843042806507 0.0417798203467725
"mañana" 0 0.020054816498429 0.0324079075294372 0 0 0.020245647185855 0.0253936008125952 0.0198596584138753 0 0.0344392147859029 0.0325662179765523 0.0181768608561301 0.0417798203467725
"pueden" 0.00790014220255965 0.0334246941640484 0 0.0509164969450102 0.0555092978073827 0.00674854906195168 0.0380904012188928 0 0 0 0 0.00908843042806507 0.0139266067822575
"querido" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0 0.0277546489036914 0.0134970981239034 0.00634840020314881 0.0132397722759169 0 0 0.0217108119843682 0.0272652912841952 0.0696330339112875
"semíramis" 0 0 0.0108026358431457 0 0 0 0 0 0 0 0 0 0.201935798342734
"sois" 0.00790014220255965 0.00668493883280968 0 0.0169721656483367 0 0.020245647185855 0.0571356018283393 0 0.0137268359643102 0 0.0217108119843682 0.0363537217122603 0.0487431237379013
"soldado" 0.00790014220255965 0 0 0 0 0 0.0126968004062976 0.0132397722759169 0.123541523678792 0.126277120881644 0.0542770299609205 0 0
"tarde" 0.0158002844051193 0.0267397553312387 0.0648158150588744 0.00848608282416836 0 0.0134970981239034 0.0380904012188928 0 0 0.0459189530478705 0.0108554059921841 0.00908843042806507 0.0208899101733863
"veis" 0.0237004266076789 0.00668493883280968 0.0216052716862915 0.0254582484725051 0.0277546489036914 0.0134970981239034 0 0 0.0274536719286205 0 0.0651324359531046 0.0545305825683904 0.00696330339112875
"acuerdo" 0 0.00668493883280968 0 0.0169721656483367 0.0346933111296142 0.020245647185855 0 0.0595789752416258 0.0549073438572409 0 0.0108554059921841 0 0.027853213564515
"agua" 0 0.020054816498429 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.020245647185855 0.031742001015744 0.00661988613795843 0 0 0.0434216239687364 0.0454421521403254 0.0139266067822575
"aliento" 0.0237004266076789 0.0133698776656194 0.0756184509020201 0.00848608282416836 0.0485706355814599 0.020245647185855 0 0.0132397722759169 0 0.0114797382619676 0.0217108119843682 0 0.00696330339112875
"aviso" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0208159866777685 0.0269941962478067 0.00634840020314881 0.0198596584138753 0.0274536719286205 0 0 0.0454421521403254 0.0348165169556438
"brazos" 0.0395007110127982 0.0267397553312387 0 0.0169721656483367 0 0.0472398434336618 0.0190452006094464 0 0.0274536719286205 0 0 0.0272652912841952 0.0208899101733863
"cristiano" 0 0.106959021324955 0 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0253936008125952 0 0.0549073438572409 0 0 0 0
"cuatro" 0.00790014220255965 0.00668493883280968 0.0324079075294372 0 0 0.00674854906195168 0.0825292026409345 0 0 0 0 0.0272652912841952 0.0487431237379013
"darle" 0.0158002844051193 0.00668493883280968 0.0756184509020201 0 0 0 0.0126968004062976 0.0661988613795843 0.0274536719286205 0 0.0108554059921841 0 0.027853213564515
"das" 0.00790014220255965 0.020054816498429 0.0432105433725829 0.0169721656483367 0.0138773244518457 0.0134970981239034 0.0253936008125952 0.046339202965709 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"efecto" 0 0.0133698776656194 0.0216052716862915 0 0.00693866222592284 0.0134970981239034 0.0190452006094464 0.0397193168277506 0.0549073438572409 0 0.0651324359531046 0.00908843042806507 0.0139266067822575
"esposa" 0.0158002844051193 0.00668493883280968 0 0 0.00693866222592284 0 0.0380904012188928 0 0.0137268359643102 0 0 0.109061165136781 0.0417798203467725
"estrecho" 0 0.0133698776656194 0 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.0126968004062976 0.0595789752416258 0.0411805078929307 0.0229594765239353 0.0217108119843682 0 0.00696330339112875
"eterna" 0 0 0 0.00848608282416836 0.131834582292534 0.0134970981239034 0 0.0132397722759169 0.0137268359643102 0 0.0217108119843682 0.0181768608561301 0
"humana" 0.0237004266076789 0.0133698776656194 0 0.0169721656483367 0.0902026089369969 0.0134970981239034 0 0.0198596584138753 0.0137268359643102 0 0.0108554059921841 0.00908843042806507 0.00696330339112875
"infame" 0 0.0133698776656194 0 0 0.0208159866777685 0.0539883924956134 0 0.0330994306897921 0 0 0 0.0363537217122603 0.0487431237379013
"juro" 0.0316005688102386 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.0337427453097584 0.00634840020314881 0.0132397722759169 0.0274536719286205 0 0.0325662179765523 0.0181768608561301 0.027853213564515
"llamas" 0.00790014220255965 0.0735343271609065 0 0.0594025797691785 0.0208159866777685 0.0337427453097584 0 0 0 0 0 0.00908843042806507 0.00696330339112875
"mortal" 0.00790014220255965 0.00668493883280968 0 0.0339443312966735 0.0555092978073827 0.0134970981239034 0.00634840020314881 0.0264795445518337 0.0137268359643102 0 0.0108554059921841 0.0181768608561301 0.027853213564515
"oye" 0.0237004266076789 0.0401096329968581 0.0432105433725829 0.0339443312966735 0.0208159866777685 0 0 0.0132397722759169 0.0137268359643102 0 0.0108554059921841 0.0363537217122603 0.00696330339112875
"palabras" 0.00790014220255965 0.0534795106624774 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.020245647185855 0.0126968004062976 0 0 0.0229594765239353 0 0.0363537217122603 0.027853213564515
"quando" 0 0 0 0.00848608282416836 0 0 0 0.12577783662121 0 0.103317644357709 0 0 0
"querer" 0.0158002844051193 0.0133698776656194 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.0253936008125952 0.0132397722759169 0.0411805078929307 0.0114797382619676 0.0217108119843682 0.0272652912841952 0.0139266067822575
"saña" 0 0.0334246941640484 0 0.0509164969450102 0.0277546489036914 0.00674854906195168 0 0.0264795445518337 0.0686341798215511 0.0344392147859029 0 0 0.00696330339112875
"secreto" 0.0316005688102386 0.0267397553312387 0 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.0253936008125952 0.0330994306897921 0 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.0208899101733863
"sombras" 0 0.00668493883280968 0 0.0594025797691785 0.0138773244518457 0.00674854906195168 0 0.105918178207335 0 0.0229594765239353 0 0 0
"suele" 0.0158002844051193 0.0334246941640484 0 0.00848608282416836 0.0346933111296142 0.0269941962478067 0.0126968004062976 0 0.0274536719286205 0.0344392147859029 0 0.0454421521403254 0
"tormento" 0.00790014220255965 0.00668493883280968 0.0108026358431457 0 0.0208159866777685 0.0269941962478067 0 0.0264795445518337 0 0.0459189530478705 0.0217108119843682 0.0272652912841952 0.0417798203467725
"ven" 0.0158002844051193 0.00668493883280968 0.0216052716862915 0.00848608282416836 0.00693866222592284 0.0674854906195168 0.0507872016251905 0.00661988613795843 0 0 0.0108554059921841 0 0.0139266067822575
"vio" 0.0316005688102386 0.0267397553312387 0.0432105433725829 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0190452006094464 0.00661988613795843 0.0686341798215511 0.0114797382619676 0 0.0272652912841952 0
"virtud" 0 0.0334246941640484 0 0.0678886625933469 0.0208159866777685 0.020245647185855 0.0190452006094464 0.00661988613795843 0 0 0 0 0.0417798203467725
"vna" 0 0 0 0 0 0 0 0.112538064345293 0 0.137756859143612 0 0 0
"alas" 0 0.020054816498429 0.0108026358431457 0.0254582484725051 0.0208159866777685 0.0404912943717101 0.0190452006094464 0.0132397722759169 0.0137268359643102 0.0114797382619676 0.0108554059921841 0.00908843042806507 0.0208899101733863
"campo" 0 0.00668493883280968 0 0.0254582484725051 0 0.0134970981239034 0.00634840020314881 0 0.178448867536033 0.0459189530478705 0.0434216239687364 0 0
"crudo" 0.0316005688102386 0.00668493883280968 0 0 0.0416319733555371 0 0 0.0529590891036674 0.0960878517501716 0.0229594765239353 0 0 0
"honor" 0 0.0133698776656194 0.0108026358431457 0 0 0.0337427453097584 0.00634840020314881 0.00661988613795843 0.0549073438572409 0 0.0108554059921841 0.0727074434245206 0.0348165169556438
"pobre" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.00693866222592284 0.0472398434336618 0.031742001015744 0.00661988613795843 0 0.0114797382619676 0.0108554059921841 0.0272652912841952 0.00696330339112875
"pudiera" 0.00790014220255965 0.0133698776656194 0.0540131792157286 0.00848608282416836 0.0138773244518457 0.020245647185855 0.0126968004062976 0.0198596584138753 0.0274536719286205 0.0229594765239353 0.0217108119843682 0 0.0208899101733863
"reposo" 0.0395007110127982 0.020054816498429 0 0 0.0416319733555371 0.0269941962478067 0 0.0264795445518337 0.0137268359643102 0.0114797382619676 0.0217108119843682 0.00908843042806507 0.00696330339112875
