,Source,Target,Weight,Type
42,Cervantes_Urdemalas,Lasso_Dido.restaurada,9,undirected
43,Cervantes_Urdemalas,Virues_Marcela,4,undirected
44,Duda_Jerusalem,Argensola_Alejandra,1,undirected
45,Duda_Jerusalem,Argensola_Isabela,6,undirected
46,Duda_Jerusalem,Cervantes_CasaCelos,20,undirected
47,Duda_Jerusalem,Cervantes_GallardoEspanol,12,undirected
48,Duda_Jerusalem,Cervantes_Urdemalas,13,undirected
49,Duda_Jerusalem,JCueva_Infamador,2,undirected
50,Duda_Jerusalem,Lasso_Dido.restaurada,1,undirected
51,Duda_Jerusalem,Virues_Marcela,5,undirected
52,Duda_Jerusalem,Virues_Semirámis,5,undirected
53,Duda_Jerusalem,Virues_Tirano,4,undirected
54,JCueva_Infamador,Cervantes_CasaCelos,3,undirected
55,JCueva_Infamador,Cervantes_Urdemalas,7,undirected
56,JCueva_Infamador,Duda_Jerusalem,2,undirected
57,JCueva_Infamador,JCueva_Principe,14,undirected
58,JCueva_Infamador,JCueva_Saco,26,undirected
59,JCueva_Infamador,Lasso_Dido.restaurada,1,undirected
60,JCueva_Infamador,Virues_Marcela,2,undirected
61,JCueva_Principe,JCueva_Infamador,14,undirected
62,JCueva_Principe,JCueva_Saco,6,undirected
63,JCueva_Principe,Lasso_Constantinopla,24,undirected
64,JCueva_Principe,Lasso_Dido.restaurada,1,undirected
65,JCueva_Saco,JCueva_Infamador,26,undirected
66,JCueva_Saco,JCueva_Principe,6,undirected
67,JCueva_Saco,Lasso_Constantinopla,11,undirected
68,JCueva_Saco,Lasso_Dido.restaurada,4,undirected
69,Lasso_Constantinopla,Cervantes_Urdemalas,4,undirected
70,Lasso_Constantinopla,JCueva_Principe,24,undirected
71,Lasso_Constantinopla,JCueva_Saco,11,undirected
72,Lasso_Constantinopla,Lasso_Dido.restaurada,30,undirected
73,Lasso_Dido.restaurada,Cervantes_Urdemalas,9,undirected
74,Lasso_Dido.restaurada,Duda_Jerusalem,1,undirected
75,Lasso_Dido.restaurada,JCueva_Infamador,1,undirected
76,Lasso_Dido.restaurada,JCueva_Principe,1,undirected
77,Lasso_Dido.restaurada,JCueva_Saco,4,undirected
78,Lasso_Dido.restaurada,Lasso_Constantinopla,30,undirected
79,Lasso_Dido.restaurada,Virues_Marcela,3,undirected
80,Lasso_Dido.restaurada,Virues_Semirámis,2,undirected
81,Virues_Marcela,Artieda_Amantes,6,undirected
82,Virues_Marcela,Cervantes_CasaCelos,1,undirected
83,Virues_Marcela,Cervantes_Urdemalas,4,undirected
84,Virues_Marcela,Duda_Jerusalem,5,undirected
85,Virues_Marcela,JCueva_Infamador,2,undirected
86,Virues_Marcela,Lasso_Dido.restaurada,3,undirected
87,Virues_Marcela,Virues_Semirámis,25,undirected
88,Virues_Marcela,Virues_Tirano,13,undirected
89,Virues_Semirámis,Argensola_Alejandra,10,undirected
90,Virues_Semirámis,Argensola_Isabela,9,undirected
91,Virues_Semirámis,Bermudez_Lastimosa,1,undirected
92,Virues_Semirámis,Bermudez_Laureada,10,undirected
93,Virues_Semirámis,Duda_Jerusalem,5,undirected
94,Virues_Semirámis,Lasso_Dido.restaurada,2,undirected
95,Virues_Semirámis,Virues_Marcela,25,undirected
96,Virues_Semirámis,Virues_Tirano,30,undirected
97,Virues_Tirano,Argensola_Alejandra,7,undirected
98,Virues_Tirano,Artieda_Amantes,4,undirected
99,Virues_Tirano,Bermudez_Lastimosa,1,undirected
100,Virues_Tirano,Duda_Jerusalem,4,undirected
101,Virues_Tirano,Virues_Marcela,13,undirected
102,Virues_Tirano,Virues_Semirámis,30,undirected
