,Source,Target,Weight,Type
73,Picon_Dulce-ne0155,Bazan_Sirena-ne0085,1,undirected
74,Picon_Dulce-ne0155,Galdos_Misericordia-ne0002,3,undirected
75,Picon_Dulce-ne0155,Galdos_Tristana-ne0005,1,undirected
76,Picon_Dulce-ne0155,Miro_Amigo-ne0044,1,undirected
77,Picon_Dulce-ne0155,Picon_JuanV-ne0162,6,undirected
78,Picon_JuanV-ne0162,Bazan_Pazos-ne0077,4,undirected
79,Picon_JuanV-ne0162,Clarin_Hijo-ne0135,1,undirected
80,Picon_JuanV-ne0162,Galdos_Bringas-ne0027,2,undirected
81,Picon_JuanV-ne0162,Picon_Dulce-ne0155,6,undirected
82,Picon_Lazaro-ne0161,Bazan_Pazos-ne0077,1,undirected
83,Picon_Lazaro-ne0161,BlascoIbanez_Arroz-ne0163,4,undirected
84,Picon_Lazaro-ne0161,BlascoIbanez_Barraca-ne0164,1,undirected
85,Picon_Lazaro-ne0161,BlascoIbanez_Bodega-ne0019,3,undirected
86,Valera_Genio-ne0151,Clarin_Hijo-ne0135,1,undirected
87,Valera_Genio-ne0151,Valera_Juanita-ne0152,6,undirected
88,Valera_Genio-ne0151,Valera_Morsamor-ne0153,5,undirected
89,Valera_Juanita-ne0152,Galdos_Misericordia-ne0002,1,undirected
90,Valera_Juanita-ne0152,Pereda_Penas-ne0145,1,undirected
91,Valera_Juanita-ne0152,Pereda_Sotileza-ne0146,1,undirected
92,Valera_Juanita-ne0152,Valera_Genio-ne0151,6,undirected
93,Valera_Juanita-ne0152,Valera_Morsamor-ne0153,4,undirected
94,Valera_Morsamor-ne0153,Pereda_Pedro-ne0144,1,undirected
95,Valera_Morsamor-ne0153,Valera_Genio-ne0151,5,undirected
96,Valera_Morsamor-ne0153,Valera_Juanita-ne0152,4,undirected
